MGT037+1.p,PickGiven2_FIFO,smallest,"['cnf(c1337,plain,~subpopulation(X2481,X2480,equilibrium(equilibrium(cardinality_at_time(efficient_producers,skolem0002))))|subpopulation(X2481,X2480,equilibrium(equilibrium(zero)))).', '', 'cnf(c963,plain,~greater_or_equal(cardinality_at_time(efficient_producers,skolem0002),cardinality_at_time(X2482,cardinality_at_time(efficient_producers,skolem0002)))|greater_or_equal(zero,cardinality_at_time(X2482,zero))).', '', 'cnf(c1340,plain,number_of_organizations(X2483,equilibrium(equilibrium(cardinality_at_time(efficient_producers,skolem0002))))=number_of_organizations(X2483,equilibrium(equilibrium(zero)))).', '', 'cnf(c1342,plain,appear(X2484,equilibrium(equilibrium(cardinality_at_time(efficient_producers,skolem0002))))=appear(X2484,equilibrium(equilibrium(zero)))).', '', 'cnf(c964,plain,~greater_or_equal(cardinality_at_time(efficient_producers,skolem0002),growth_rate(X2485,cardinality_at_time(efficient_producers,skolem0002)))|greater_or_equal(zero,growth_rate(X2485,zero))).', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
MGT037+1.p,PickGiven2_FIFO,largest,"['cnf(c1093,plain,~environment(resources(cardinality_at_time(efficient_producers,skolem0002),cardinality_at_time(efficient_producers,skolem0002)))|environment(resources(zero,zero))).', '', 'cnf(c1098,plain,~decreases(resources(cardinality_at_time(efficient_producers,skolem0002),cardinality_at_time(efficient_producers,skolem0002)))|decreases(resources(zero,zero))).', '', 'cnf(c948,plain,cardinality_at_time(resources(zero,X1992),cardinality_at_time(efficient_producers,skolem0002))=cardinality_at_time(resources(cardinality_at_time(efficient_producers,skolem0002),X1992),zero)).', '', 'cnf(c1119,plain,~constant(appear(cardinality_at_time(efficient_producers,skolem0002),cardinality_at_time(efficient_producers,skolem0002)))|constant(appear(zero,zero))).', '', 'cnf(c1122,plain,~environment(appear(cardinality_at_time(efficient_producers,skolem0002),cardinality_at_time(efficient_producers,skolem0002)))|environment(appear(zero,zero))).', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
MGT061+1.p,PickGiven2_FIFO,smallest,"['', '', '', '', 'cnf(c1723,plain,smaller(age(X2891,skolem0005(X2891)),sigma)|greater(age(X2891,skolem0006(X2891)),sigma)|fragile_position(X2891)|~greater_or_equal(age(skolem0001,skolem0002),age(X2891,skolem0005(X2891)))|greater_or_equal(zero,sigma)).', '', '', '', 'cnf(c1724,plain,smaller(age(X2894,skolem0005(X2894)),sigma)|greater(age(X2894,skolem0006(X2894)),sigma)|fragile_position(X2894)|hazard_of_mortality(zero,age(X2894,skolem0005(X2894)))=hazard_of_mortality(age(skolem0001,skolem0002),sigma)).', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
MGT061+1.p,PickGiven2_FIFO,largest,"['cnf(c1967,plain,smaller(age(X3423,skolem0005(X3423)),sigma)|positional_advantage(X3423,skolem0006(X3423))|fragile_position(X3423)|hazard_of_mortality(age(X3423,skolem0005(X3423)),zero)=hazard_of_mortality(sigma,age(skolem0001,skolem0002))).', '', '', '', 'cnf(c1968,plain,smaller(age(X3426,skolem0005(X3426)),sigma)|positional_advantage(X3426,skolem0006(X3426))|fragile_position(X3426)|X3425!=X3424|age(X3425,age(X3426,skolem0005(X3426)))=age(X3424,sigma)).', '', '', '', 'cnf(c1969,plain,smaller(age(X3429,skolem0005(X3429)),sigma)|positional_advantage(X3429,skolem0006(X3429))|fragile_position(X3429)|smaller(X3428,X3427)|greater(X3428,X3427)|age(age(X3429,skolem0005(X3429)),X3428)=age(sigma,X3427)).', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
MGT067+1.p,PickGiven2_FIFO,smallest,"['Initial clauses    : 180', 'Processed clauses  : 428', 'Factors computed   : 0', 'Resolvents computed: 281', 'Tautologies deleted: 0', 'Forward subsumed   : 14', 'Backward subsumed  : 9', '-------- CPU Time ---------', 'User time          : 0.694 s', 'System time        : 0.021 s', 'Total time         : 0.714 s']"
MGT067+1.p,PickGiven2_FIFO,largest,"['Initial clauses    : 180', 'Processed clauses  : 728', 'Factors computed   : 0', 'Resolvents computed: 593', 'Tautologies deleted: 0', 'Forward subsumed   : 14', 'Backward subsumed  : 16', '-------- CPU Time ---------', 'User time          : 1.894 s', 'System time        : 0.000 s', 'Total time         : 1.894 s']"
NLP141+1.p,PickGiven2_FIFO,smallest,"['Initial clauses    : 154', 'Processed clauses  : 528', 'Factors computed   : 108', 'Resolvents computed: 1326', 'Tautologies deleted: 144', 'Forward subsumed   : 45', 'Backward subsumed  : 12', '-------- CPU Time ---------', 'User time          : 0.392 s', 'System time        : 0.000 s', 'Total time         : 0.392 s']"
NLP141+1.p,PickGiven2_FIFO,largest,"['Initial clauses    : 154', 'Processed clauses  : 511', 'Factors computed   : 4', 'Resolvents computed: 550', 'Tautologies deleted: 3', 'Forward subsumed   : 107', 'Backward subsumed  : 0', '-------- CPU Time ---------', 'User time          : 0.385 s', 'System time        : 0.022 s', 'Total time         : 0.407 s']"
NLP145+1.p,PickGiven2_FIFO,smallest,"['Initial clauses    : 154', 'Processed clauses  : 527', 'Factors computed   : 108', 'Resolvents computed: 1332', 'Tautologies deleted: 144', 'Forward subsumed   : 43', 'Backward subsumed  : 12', '-------- CPU Time ---------', 'User time          : 0.762 s', 'System time        : 0.000 s', 'Total time         : 0.762 s']"
NLP145+1.p,PickGiven2_FIFO,largest,"['Initial clauses    : 154', 'Processed clauses  : 540', 'Factors computed   : 4', 'Resolvents computed: 593', 'Tautologies deleted: 3', 'Forward subsumed   : 114', 'Backward subsumed  : 0', '-------- CPU Time ---------', 'User time          : 0.416 s', 'System time        : 0.011 s', 'Total time         : 0.427 s']"
